pcn,scrap_key,scrap_date,part_key,part_operation_key,part_no,operation_no,quantity,unit_cost,material_cost,scrap_cost,cost_model
123681,27342438,2021-02-16 05:14:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27342393,2021-02-16 04:57:00,2972018,8630226,LX6C 3K171 B2B,10,2,11.92576,9.0991,23.85152,Standard Cost Inventory - Beginning Frozen
123681,27342392,2021-02-16 04:57:00,2972017,8630225,LX6C 3K170 B2B,10,3,11.92576,9.0991,35.77728,Standard Cost Inventory - Beginning Frozen
123681,27342201,2021-02-16 03:41:00,2843150,8028841,LK9C 5B759 DNA,10,1,22.31973,17.9794,22.31973,Standard Cost Inventory - Beginning Frozen
123681,27341884,2021-02-16 01:53:00,2627528,7280906,JL14-5A968-AC,10,1,32.12501,27.4113,32.12501,Standard Cost Inventory - Beginning Frozen
123681,27341196,2021-02-15 22:31:00,2972017,8630225,LX6C 3K170 B2B,10,1,11.92576,9.0991,11.92576,Standard Cost Inventory - Beginning Frozen
123681,27341159,2021-02-15 22:22:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27341154,2021-02-15 22:22:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27341155,2021-02-15 22:22:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27339352,2021-02-15 14:50:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27338542,2021-02-15 13:31:00,2401375,6532351,84831199,10,2,4.05088,0,8.10176,Standard Cost Inventory - Beginning Frozen
123681,27338386,2021-02-15 13:15:00,2857205,8099703,ML34 3K185 AA,10,4,25.25811,22.0799,101.03244,Standard Cost Inventory - Beginning Frozen
123681,27338388,2021-02-15 13:15:00,2857205,8099703,ML34 3K185 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27338387,2021-02-15 13:15:00,2857206,8099704,ML34 3K186 AA,10,6,25.25811,22.0799,151.54866,Standard Cost Inventory - Beginning Frozen
123681,27338384,2021-02-15 13:14:00,2857205,8099703,ML34 3K185 AA,10,4,25.25811,22.0799,101.03244,Standard Cost Inventory - Beginning Frozen
123681,27338385,2021-02-15 13:14:00,2857206,8099704,ML34 3K186 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27337935,2021-02-15 11:51:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27331340,2021-02-12 22:35:00,2857206,8099704,ML34 3K186 AA,10,4,25.25811,22.0799,101.03244,Standard Cost Inventory - Beginning Frozen
123681,27331341,2021-02-12 22:35:00,2857205,8099703,ML34 3K185 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27330955,2021-02-12 21:06:00,2627529,7280912,JL14-5A969-AC,10,1,32.12501,27.4113,32.12501,Standard Cost Inventory - Beginning Frozen
123681,27329249,2021-02-12 14:39:00,2668508,7404645,L1MW 4A028 GA,10,12,19.22257,15.3924,230.67084,Standard Cost Inventory - Beginning Frozen
123681,27328557,2021-02-12 13:22:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27328554,2021-02-12 13:22:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27328555,2021-02-12 13:22:00,2401373,6532343,84831198,10,3,4.05088,0,12.15264,Standard Cost Inventory - Beginning Frozen
123681,27324489,2021-02-11 22:44:00,2857206,8099704,ML34 3K186 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27324490,2021-02-11 22:44:00,2857205,8099703,ML34 3K185 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27324481,2021-02-11 22:43:00,2857205,8099703,ML34 3K185 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27324478,2021-02-11 22:43:00,2857205,8099703,ML34 3K185 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27324480,2021-02-11 22:43:00,2857206,8099704,ML34 3K186 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27324360,2021-02-11 22:29:00,2668508,7404645,L1MW 4A028 GA,10,17,19.22257,15.3924,326.78369,Standard Cost Inventory - Beginning Frozen
123681,27324361,2021-02-11 22:29:00,2668508,7404645,L1MW 4A028 GA,10,6,19.22257,15.3924,115.33542,Standard Cost Inventory - Beginning Frozen
123681,27323967,2021-02-11 21:28:00,2668508,7404645,L1MW 4A028 GA,10,6,19.22257,15.3924,115.33542,Standard Cost Inventory - Beginning Frozen
123681,27321775,2021-02-11 14:28:00,2668508,7404645,L1MW 4A028 GA,10,6,19.22257,15.3924,115.33542,Standard Cost Inventory - Beginning Frozen
123681,27321772,2021-02-11 14:27:00,2668508,7404645,L1MW 4A028 GA,10,3,19.22257,15.3924,57.66771,Standard Cost Inventory - Beginning Frozen
123681,27320647,2021-02-11 12:05:00,2401375,6532351,84831199,10,3,4.05088,0,12.15264,Standard Cost Inventory - Beginning Frozen
123681,27320646,2021-02-11 12:05:00,2401373,6532343,84831198,10,2,4.05088,0,8.10176,Standard Cost Inventory - Beginning Frozen
123681,27319305,2021-02-11 08:58:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27318675,2021-02-11 07:29:00,1735587,4203276,CV61 5A971 ANC,10,1,20.09028,15,20.09028,Standard Cost Inventory - Beginning Frozen
123681,27318674,2021-02-11 07:29:00,1735583,4203269,CV61 5A970 ANC,10,1,20.09028,15,20.09028,Standard Cost Inventory - Beginning Frozen
123681,27318667,2021-02-11 07:28:00,1735583,4203269,CV61 5A970 ANC,10,8,20.09028,15,160.72224,Standard Cost Inventory - Beginning Frozen
123681,27318668,2021-02-11 07:28:00,1735587,4203276,CV61 5A971 ANC,10,8,20.09028,15,160.72224,Standard Cost Inventory - Beginning Frozen
123681,27318363,2021-02-11 06:43:00,2857205,8099703,ML34 3K185 AA,10,3,25.25811,22.0799,75.77433,Standard Cost Inventory - Beginning Frozen
123681,27318360,2021-02-11 06:42:00,2857205,8099703,ML34 3K185 AA,10,6,25.25811,22.0799,151.54866,Standard Cost Inventory - Beginning Frozen
123681,27318361,2021-02-11 06:42:00,2857206,8099704,ML34 3K186 AA,10,6,25.25811,22.0799,151.54866,Standard Cost Inventory - Beginning Frozen
123681,27318348,2021-02-11 06:41:00,2627528,7280906,JL14-5A968-AC,10,1,32.12501,27.4113,32.12501,Standard Cost Inventory - Beginning Frozen
123681,27318343,2021-02-11 06:41:00,2627528,7280906,JL14-5A968-AC,10,1,32.12501,27.4113,32.12501,Standard Cost Inventory - Beginning Frozen
123681,27318091,2021-02-11 06:17:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27316480,2021-02-10 22:27:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27316479,2021-02-10 22:27:00,2401373,6532343,84831198,10,2,4.05088,0,8.10176,Standard Cost Inventory - Beginning Frozen
123681,27316416,2021-02-10 22:21:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27316414,2021-02-10 22:21:00,2972014,8630223,LX6C 3K171 A2B,10,3,12.2194,8.9715,36.6582,Standard Cost Inventory - Beginning Frozen
123681,27316137,2021-02-10 21:44:00,2627529,7280912,JL14-5A969-AC,10,3,32.12501,27.4113,96.37503,Standard Cost Inventory - Beginning Frozen
123681,27316131,2021-02-10 21:43:00,2627528,7280906,JL14-5A968-AC,10,3,32.12501,27.4113,96.37503,Standard Cost Inventory - Beginning Frozen
123681,27313646,2021-02-10 14:26:00,2668507,7404644,L1MW 4A028 MA,10,1,17.15313,14.6152,17.15313,Standard Cost Inventory - Beginning Frozen
123681,27313068,2021-02-10 13:26:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27313051,2021-02-10 13:23:00,2972014,8630223,LX6C 3K171 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27313040,2021-02-10 13:23:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27313050,2021-02-10 13:23:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27313041,2021-02-10 13:23:00,2972014,8630223,LX6C 3K171 A2B,10,3,12.2194,8.9715,36.6582,Standard Cost Inventory - Beginning Frozen
123681,27312168,2021-02-10 11:18:00,1735583,4203269,CV61 5A970 ANC,10,3,20.09028,15,60.27084,Standard Cost Inventory - Beginning Frozen
123681,27312161,2021-02-10 11:17:00,1735583,4203269,CV61 5A970 ANC,10,5,20.09028,15,100.4514,Standard Cost Inventory - Beginning Frozen
123681,27311400,2021-02-10 09:16:00,1735583,4203269,CV61 5A970 ANC,10,5,20.09028,15,100.4514,Standard Cost Inventory - Beginning Frozen
123681,27310364,2021-02-10 06:40:00,2401375,6532351,84831199,10,2,4.05088,0,8.10176,Standard Cost Inventory - Beginning Frozen
123681,27310365,2021-02-10 06:40:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27308559,2021-02-09 22:41:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27308560,2021-02-09 22:41:00,2972014,8630223,LX6C 3K171 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27308561,2021-02-09 22:41:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27308564,2021-02-09 22:41:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27308495,2021-02-09 22:32:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27305871,2021-02-09 14:25:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27305719,2021-02-09 14:12:00,2668507,7404644,L1MW 4A028 MA,10,2,17.15313,14.6152,34.30626,Standard Cost Inventory - Beginning Frozen
123681,27305722,2021-02-09 14:12:00,2650737,7341736,RFL1MW 4033 MA,10,2,13.9616,0,27.9232,Standard Cost Inventory - Beginning Frozen
123681,27305649,2021-02-09 14:08:00,2972014,8630223,LX6C 3K171 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27305648,2021-02-09 14:08:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27305630,2021-02-09 14:07:00,2972014,8630223,LX6C 3K171 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27305623,2021-02-09 14:06:00,2972014,8630223,LX6C 3K171 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27305622,2021-02-09 14:06:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27305616,2021-02-09 14:05:00,2972012,8630218,LX6C 3K170 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27305617,2021-02-09 14:05:00,2972014,8630223,LX6C 3K171 A2B,10,1,12.2194,8.9715,12.2194,Standard Cost Inventory - Beginning Frozen
123681,27305223,2021-02-09 13:37:00,2401375,6532351,84831199,10,2,4.05088,0,8.10176,Standard Cost Inventory - Beginning Frozen
123681,27305224,2021-02-09 13:37:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27305018,2021-02-09 13:17:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27302333,2021-02-09 06:23:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27302332,2021-02-09 06:23:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27302071,2021-02-09 05:44:00,2668508,7404645,L1MW 4A028 GA,10,1,19.22257,15.3924,19.22257,Standard Cost Inventory - Beginning Frozen
123681,27302070,2021-02-09 05:44:00,2668508,7404645,L1MW 4A028 GA,10,6,19.22257,15.3924,115.33542,Standard Cost Inventory - Beginning Frozen
123681,27300969,2021-02-08 23:53:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27300405,2021-02-08 22:27:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27300406,2021-02-08 22:27:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27300017,2021-02-08 21:27:00,2668507,7404644,L1MW 4A028 MA,10,3,17.15313,14.6152,51.45939,Standard Cost Inventory - Beginning Frozen
123681,27297976,2021-02-08 14:41:00,2223211,5990082,22752755,10,2,26.00085,23.954,52.0017,Standard Cost Inventory - Beginning Frozen
123681,27297764,2021-02-08 14:26:00,2668508,7404645,L1MW 4A028 GA,10,8,19.22257,15.3924,153.78056,Standard Cost Inventory - Beginning Frozen
123681,27297270,2021-02-08 13:37:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27292458,2021-02-06 22:08:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27292459,2021-02-06 22:08:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27291608,2021-02-06 13:20:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27291607,2021-02-06 13:20:00,2401373,6532343,84831198,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27291200,2021-02-06 10:09:00,2668508,7404645,L1MW 4A028 GA,10,5,19.22257,15.3924,96.11285,Standard Cost Inventory - Beginning Frozen
123681,27291159,2021-02-06 09:53:00,2223211,5990082,22752755,10,2,26.00085,23.954,52.0017,Standard Cost Inventory - Beginning Frozen
123681,27291142,2021-02-06 09:44:00,2668507,7404644,L1MW 4A028 MA,10,0,17.15313,14.6152,0,Standard Cost Inventory - Beginning Frozen
123681,27291140,2021-02-06 09:44:00,2668507,7404644,L1MW 4A028 MA,10,14,17.15313,14.6152,240.14382,Standard Cost Inventory - Beginning Frozen
123681,27291138,2021-02-06 09:43:00,2668507,7404644,L1MW 4A028 MA,10,2,17.15313,14.6152,34.30626,Standard Cost Inventory - Beginning Frozen
123681,27290626,2021-02-06 06:04:00,2668508,7404645,L1MW 4A028 GA,10,12,19.22257,15.3924,230.67084,Standard Cost Inventory - Beginning Frozen
123681,27290563,2021-02-06 05:38:00,2972018,8630226,LX6C 3K171 B2B,10,1,11.92576,9.0991,11.92576,Standard Cost Inventory - Beginning Frozen
123681,27289702,2021-02-05 22:33:00,2857205,8099703,ML34 3K185 AA,10,9,25.25811,22.0799,227.32299,Standard Cost Inventory - Beginning Frozen
123681,27289458,2021-02-05 21:50:00,2668508,7404645,L1MW 4A028 GA,10,3,19.22257,15.3924,57.66771,Standard Cost Inventory - Beginning Frozen
123681,27288873,2021-02-05 18:51:00,2668508,7404645,L1MW 4A028 GA,10,14,19.22257,15.3924,269.11598,Standard Cost Inventory - Beginning Frozen
123681,27287010,2021-02-05 14:28:00,2857206,8099704,ML34 3K186 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27286829,2021-02-05 14:04:00,2857206,8099704,ML34 3K186 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27286694,2021-02-05 13:52:00,2857206,8099704,ML34 3K186 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27286611,2021-02-05 13:45:00,2857206,8099704,ML34 3K186 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27286506,2021-02-05 13:34:00,2857206,8099704,ML34 3K186 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27286485,2021-02-05 13:33:00,2857205,8099703,ML34 3K185 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27286346,2021-02-05 13:20:00,2857206,8099704,ML34 3K186 AA,10,5,25.25811,22.0799,126.29055,Standard Cost Inventory - Beginning Frozen
123681,27286329,2021-02-05 13:19:00,2857205,8099703,ML34 3K185 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27286330,2021-02-05 13:19:00,2857206,8099704,ML34 3K186 AA,10,14,25.25811,22.0799,353.61354,Standard Cost Inventory - Beginning Frozen
123681,27286336,2021-02-05 13:19:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27284123,2021-02-05 07:41:00,1735583,4203269,CV61 5A970 ANC,10,2,20.09028,15,40.18056,Standard Cost Inventory - Beginning Frozen
123681,27284119,2021-02-05 07:41:00,1735583,4203269,CV61 5A970 ANC,10,3,20.09028,15,60.27084,Standard Cost Inventory - Beginning Frozen
123681,27284114,2021-02-05 07:40:00,1735587,4203276,CV61 5A971 ANC,10,1,20.09028,15,20.09028,Standard Cost Inventory - Beginning Frozen
123681,27284115,2021-02-05 07:40:00,1735583,4203269,CV61 5A970 ANC,10,1,20.09028,15,20.09028,Standard Cost Inventory - Beginning Frozen
123681,27283567,2021-02-05 06:28:00,2668508,7404645,L1MW 4A028 GA,10,6,19.22257,15.3924,115.33542,Standard Cost Inventory - Beginning Frozen
123681,27283560,2021-02-05 06:28:00,2668508,7404645,L1MW 4A028 GA,10,15,19.22257,15.3924,288.33855,Standard Cost Inventory - Beginning Frozen
123681,27283095,2021-02-05 05:17:00,1130781,1740374,2L3Z 3106 AA,10,1,25.08385,17.8591,25.08385,Standard Cost Inventory - Beginning Frozen
123681,27283031,2021-02-05 04:53:00,2857205,8099703,ML34 3K185 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27282899,2021-02-05 04:03:00,2857206,8099704,ML34 3K186 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27281631,2021-02-04 22:35:00,2857205,8099703,ML34 3K185 AA,10,14,25.25811,22.0799,353.61354,Standard Cost Inventory - Beginning Frozen
123681,27281630,2021-02-04 22:35:00,2857206,8099704,ML34 3K186 AA,10,6,25.25811,22.0799,151.54866,Standard Cost Inventory - Beginning Frozen
123681,27281569,2021-02-04 22:29:00,2627529,7280912,JL14-5A969-AC,10,1,32.12501,27.4113,32.12501,Standard Cost Inventory - Beginning Frozen
123681,27281565,2021-02-04 22:29:00,2627528,7280906,JL14-5A968-AC,10,1,32.12501,27.4113,32.12501,Standard Cost Inventory - Beginning Frozen
123681,27281456,2021-02-04 22:09:00,2668507,7404644,L1MW 4A028 MA,10,2,17.15313,14.6152,34.30626,Standard Cost Inventory - Beginning Frozen
123681,27281453,2021-02-04 22:09:00,2668507,7404644,L1MW 4A028 MA,10,1,17.15313,14.6152,17.15313,Standard Cost Inventory - Beginning Frozen
123681,27281419,2021-02-04 22:01:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27281396,2021-02-04 22:00:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27281406,2021-02-04 22:00:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27281390,2021-02-04 21:59:00,2223211,5990082,22752755,10,1,26.00085,23.954,26.00085,Standard Cost Inventory - Beginning Frozen
123681,27281262,2021-02-04 21:38:00,2401375,6532351,84831199,10,1,4.05088,0,4.05088,Standard Cost Inventory - Beginning Frozen
123681,27279296,2021-02-04 14:49:00,2857206,8099704,ML34 3K186 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27279295,2021-02-04 14:49:00,2857205,8099703,ML34 3K185 AA,10,1,25.25811,22.0799,25.25811,Standard Cost Inventory - Beginning Frozen
123681,27279286,2021-02-04 14:48:00,2857206,8099704,ML34 3K186 AA,10,6,25.25811,22.0799,151.54866,Standard Cost Inventory - Beginning Frozen
123681,27279285,2021-02-04 14:48:00,2857205,8099703,ML34 3K185 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27279274,2021-02-04 14:47:00,2857206,8099704,ML34 3K186 AA,10,3,25.25811,22.0799,75.77433,Standard Cost Inventory - Beginning Frozen
123681,27279273,2021-02-04 14:47:00,2857205,8099703,ML34 3K185 AA,10,2,25.25811,22.0799,50.51622,Standard Cost Inventory - Beginning Frozen
123681,27279104,2021-02-04 14:39:00,1130780,1740372,2L3Z 3105 AA,10,1,25.08385,17.8591,25.08385,Standard Cost Inventory - Beginning Frozen
123681,27278876,2021-02-04 14:18:00,2627528,7280906,JL14-5A968-AC,10,1,32.12501,27.4113,32.12501,Standard Cost Inventory - Beginning Frozen
